Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset,,
1,0.5888891,0.6149753,1.07653,-0.2120609,0.2926763,-0.5613226,-0.2966096,-0.7150387,0,2,5,5,,
1,0.6000003,0.6126445,1.076807,-0.2038121,0.2945426,-0.5546494,-0.2952988,-0.7200051,0,2,5,5,,
1,0.6111114,0.6100181,1.077296,-0.1958172,0.2958315,-0.5479966,-0.2938723,-0.7251362,0,2,5,5,,
1,0.6222225,0.6072591,1.077773,-0.1875246,0.2962165,-0.5424228,-0.2929849,-0.7295158,0,2,5,5,,
1,0.6333337,0.6042895,1.078376,-0.1796405,0.2961565,-0.537995,-0.2925562,-0.7329827,0,2,5,5,,
1,0.6444448,0.6013308,1.078837,-0.1715934,0.2968268,-0.5331311,-0.291335,-0.7367422,0,2,5,5,,
1,0.655556,0.5984523,1.07932,-0.1637045,0.2984791,-0.5271178,-0.2891625,-0.7412436,0,2,5,5,,
1,0.6666671,0.5956035,1.079822,-0.1559151,0.3011744,-0.5199225,-0.2855397,-0.7466202,0,2,5,5,,
1,0.6777782,0.5925825,1.080345,-0.1483103,0.3033253,-0.5131735,-0.2823708,-0.7516074,0,2,5,5,,
1,0.6888894,0.5892915,1.080997,-0.1409227,0.304353,-0.5072832,-0.2793325,-0.7563111,0,2,5,5,,
1,0.7000005,0.5858921,1.081711,-0.1336767,0.304707,-0.5014846,-0.2761197,-0.7611997,0,2,5,5,,
1,0.7111117,0.5826033,1.082403,-0.1263626,0.3048487,-0.4960195,-0.2734547,-0.7656726,0,2,5,5,,
1,0.7222228,0.5793042,1.083254,-0.1194564,0.3045187,-0.4907601,-0.2713144,-0.7699425,0,2,5,5,,
1,0.7333339,0.5760002,1.084141,-0.1128504,0.3040211,-0.4852265,-0.2702185,-0.774021,0,2,5,5,,
1,0.7444451,0.5728484,1.08508,-0.106511,0.3030167,-0.4799055,-0.2706081,-0.777588,0,2,5,5,,
1,0.7555562,0.5695059,1.086156,-0.1004261,0.3017163,-0.4752403,-0.271637,-0.7805942,0,2,5,5,,
1,0.7666674,0.5662014,1.087145,-0.09419853,0.3010006,-0.4702008,-0.2718034,-0.7838577,0,2,5,5,,
1,0.7777785,0.5630479,1.088242,-0.08832365,0.3014796,-0.4640785,-0.2707433,-0.7876798,0,2,5,5,,
1,0.7888896,0.5598743,1.089321,-0.08267014,0.3021243,-0.4580659,-0.2695601,-0.7913495,0,2,5,5,,
1,0.8000008,0.5567397,1.09056,-0.07732359,0.3021218,-0.4518446,-0.2685216,-0.7952705,0,2,5,5,,
1,0.8111119,0.5536264,1.09195,-0.07229332,0.3013107,-0.4455359,-0.2677691,-0.7993807,0,2,5,5,,
1,0.8222231,0.5505852,1.093357,-0.06716321,0.3001097,-0.4395273,-0.2676084,-0.8032035,0,2,5,5,,
1,0.8333342,0.5475148,1.094937,-0.06267798,0.2981397,-0.4340073,-0.2689387,-0.8064877,0,2,5,5,,
1,0.8444453,0.5444571,1.096498,-0.05849989,0.2960488,-0.4294524,-0.2712806,-0.8089082,0,2,5,5,,
1,0.8555565,0.5414714,1.098196,-0.05440474,0.2939858,-0.4249486,-0.2739215,-0.8111462,0,2,5,5,,
1,0.8666676,0.5385713,1.099915,-0.05059262,0.2924627,-0.4202164,-0.276956,-0.8131292,0,2,5,5,,
1,0.8777788,0.5356033,1.10154,-0.04637742,0.2910397,-0.4151521,-0.2789396,-0.8155596,0,2,5,5,,
1,0.8888899,0.5331541,1.103468,-0.04335615,0.2906348,-0.4090887,-0.281764,-0.8177941,0,2,5,5,,
1,0.900001,0.5307578,1.105207,-0.04020014,0.2917329,-0.4018406,-0.282767,-0.8206454,0,2,5,5,,
1,0.9111122,0.5283292,1.107025,-0.03718691,0.2926798,-0.3953803,-0.2837443,-0.8231052,0,2,5,5,,
1,0.9222233,0.5256782,1.108877,-0.03412127,0.2924224,-0.3901102,-0.285379,-0.8251436,0,2,5,5,,
1,0.9333345,0.5234549,1.110884,-0.0319986,0.2909916,-0.387673,-0.2880224,-0.8258794,0,2,5,5,,
1,0.9444456,0.5206466,1.112876,-0.02975807,0.2893635,-0.3856834,-0.2917038,-0.8260909,0,2,5,5,,
1,0.9555568,0.5177637,1.115311,-0.0274127,0.2886364,-0.3820801,-0.2950505,-0.8268307,0,2,5,5,,
1,0.9666679,0.51543,1.117241,-0.02547278,0.2889217,-0.3782639,-0.2992476,-0.8269774,0,2,5,5,,
1,0.977779,0.5131404,1.119253,-0.02375948,0.2898436,-0.3744569,-0.3030236,-0.8270124,0,2,5,5,,
1,0.9888902,0.5105117,1.121622,-0.02197865,0.2907341,-0.3705878,-0.3060026,-0.8273457,0,2,5,5,,
1,1.000001,0.5082827,1.123665,-0.02044346,0.2909467,-0.3658786,-0.3088315,-0.8283152,0,2,5,5,,
1,1.011112,0.5059753,1.126031,-0.01905197,0.2898512,-0.3618627,-0.3130174,-0.8288919,0,2,5,5,,
1,1.022224,0.5038682,1.128796,-0.01843514,0.2864976,-0.3589631,-0.3208859,-0.8283098,0,2,5,5,,
1,1.033335,0.5019473,1.131903,-0.01829983,0.2828093,-0.3560241,-0.3309914,-0.8268679,0,2,5,5,,
1,1.044446,0.5002533,1.134874,-0.01816718,0.2798937,-0.3529229,-0.3418399,-0.824773,0,2,5,5,,
1,1.055557,0.4982691,1.137877,-0.01797637,0.2788482,-0.3511579,-0.3521302,-0.8215451,0,2,5,5,,
1,1.066668,0.4963487,1.140512,-0.01761548,0.2783693,-0.3489638,-0.3606027,-0.8189631,0,2,5,5,,
1,1.077779,0.4944304,1.143266,-0.01736683,0.2796617,-0.346094,-0.3664192,-0.8171569,0,2,5,5,,
1,1.08889,0.492839,1.145815,-0.01741163,0.2814828,-0.3412832,-0.3698753,-0.816998,0,2,5,5,,
1,1.100002,0.4912202,1.148669,-0.01766194,0.282602,-0.3361275,-0.3729019,-0.8173731,0,2,5,5,,
1,1.111113,0.4893933,1.151522,-0.01775501,0.2825964,-0.3324055,-0.3779558,-0.8165754,0,2,5,5,,
1,1.122224,0.4878272,1.154471,-0.01835798,0.2818618,-0.3293812,-0.3838088,-0.8153238,0,2,5,5,,
1,1.133335,0.4862094,1.157318,-0.01922606,0.2809278,-0.3271672,-0.3901915,-0.8135059,0,2,5,5,,
1,1.144446,0.4845738,1.160255,-0.01983549,0.2804078,-0.3248673,-0.396541,-0.8115344,0,2,5,5,,
1,1.155557,0.4830053,1.163187,-0.02068749,0.2803361,-0.3235098,-0.4029796,-0.8089255,0,2,5,5,,
1,1.166668,0.481444,1.166098,-0.02153769,0.281067,-0.3219936,-0.4087753,-0.806365,0,2,5,5,,
1,1.17778,0.4799449,1.169128,-0.02244984,0.2820699,-0.3192514,-0.4134915,-0.8046986,0,2,5,5,,
1,1.188891,0.4784845,1.172124,-0.02330986,0.2832603,-0.3159459,-0.418195,-0.803153,0,2,5,5,,
1,1.200002,0.4773162,1.174293,-0.02490305,0.2850176,-0.3115374,-0.4220632,-0.8022295,0,2,5,5,,
1,1.211113,0.4762882,1.177559,-0.02648643,0.2862886,-0.3070286,-0.4267181,-0.8010518,0,2,5,5,,
1,1.222224,0.4750491,1.180891,-0.02797703,0.2868513,-0.3038256,-0.4328959,-0.7987537,0,2,5,5,,
1,1.233335,0.4737336,1.184269,-0.02964249,0.287353,-0.3020446,-0.4397011,-0.7955251,0,2,5,5,,
1,1.244446,0.4722518,1.187435,-0.03119207,0.2883518,-0.300512,-0.4455117,-0.7925057,0,2,5,5,,
1,1.255558,0.4710043,1.190714,-0.03281634,0.2898583,-0.2984143,-0.4502382,-0.7900738,0,2,5,5,,
1,1.266669,0.4693794,1.193935,-0.03437754,0.2924857,-0.2971983,-0.4541859,-0.7872995,0,2,5,5,,
1,1.27778,0.4680713,1.197174,-0.03609237,0.2952189,-0.2959421,-0.4582168,-0.7844116,0,2,5,5,,
1,1.288891,0.4665484,1.200465,-0.03774717,0.2990915,-0.2940857,-0.4613444,-0.7818052,0,2,5,5,,
1,1.300002,0.4649836,1.204084,-0.03933892,0.3028278,-0.2908175,-0.4641284,-0.7799394,0,2,5,5,,
1,1.311113,0.4638099,1.207925,-0.04144132,0.3062084,-0.2866116,-0.4666927,-0.7786451,0,2,5,5,,
1,1.322224,0.4621947,1.211629,-0.04333105,0.3089806,-0.2836818,-0.4707631,-0.7761686,0,2,5,5,,
1,1.333336,0.4608009,1.215382,-0.04547466,0.3118996,-0.2820035,-0.4752145,-0.7728932,0,2,5,5,,
1,1.344447,0.4591004,1.219155,-0.04764722,0.3154468,-0.2821564,-0.4806314,-0.768033,0,2,5,5,,
1,1.355558,0.4574863,1.222927,-0.04975753,0.3202335,-0.2822047,-0.4850402,-0.7632477,0,2,5,5,,
1,1.366669,0.4557706,1.226565,-0.05189659,0.3265067,-0.2817309,-0.4882904,-0.7586789,0,2,5,5,,
1,1.37778,0.4541429,1.230261,-0.05393475,0.333782,-0.2804456,-0.4898148,-0.7549976,0,2,5,5,,
1,1.388891,0.4527872,1.23394,-0.05602622,0.3415728,-0.2778914,-0.4898349,-0.7524402,0,2,5,5,,
1,1.400002,0.4515316,1.237757,-0.05819251,0.3485581,-0.2744266,-0.4899562,-0.7504267,0,2,5,5,,
1,1.411114,0.4501649,1.241461,-0.06076073,0.3556993,-0.2712876,-0.489095,-0.7487772,0,2,5,5,,
1,1.422225,0.4485099,1.245162,-0.0633562,0.3611603,-0.2713953,-0.4890897,-0.7461227,0,2,5,5,,
1,1.433336,0.4466432,1.248816,-0.06604213,0.3658073,-0.2737692,-0.4895372,-0.7426903,0,2,5,5,,
1,1.444447,0.4447804,1.252332,-0.06873592,0.3716027,-0.2764299,-0.4895428,-0.7388138,0,2,5,5,,
1,1.455558,0.4433299,1.255871,-0.07152628,0.3782956,-0.2773342,-0.4891325,-0.7353419,0,2,5,5,,
1,1.466669,0.442132,1.259192,-0.074104,0.3865229,-0.277776,-0.4873264,-0.7320886,0,2,5,5,,
1,1.47778,0.4414361,1.262344,-0.07696135,0.3961296,-0.276473,-0.4843782,-0.7293983,0,2,5,5,,
1,1.488891,0.440891,1.265351,-0.07972526,0.4064034,-0.2749574,-0.4804618,-0.7269053,0,2,5,5,,
1,1.500003,0.440134,1.268408,-0.08244286,0.4160481,-0.2735916,-0.4763202,-0.7246867,0,2,5,5,,
1,1.511114,0.439712,1.270913,-0.08504403,0.4267505,-0.2732269,-0.4701832,-0.7226057,0,2,5,5,,
1,1.522225,0.4391873,1.273153,-0.08786867,0.4368534,-0.2747714,-0.463948,-0.7200084,0,2,5,5,,
1,1.533336,0.438902,1.275096,-0.09059867,0.4463915,-0.2774768,-0.4574534,-0.717271,0,2,5,5,,
1,1.544447,0.438739,1.276833,-0.09345496,0.4556302,-0.280228,-0.4502858,-0.714924,0,2,5,5,,
1,1.555558,0.4382799,1.278708,-0.09610908,0.4645548,-0.2820847,-0.4432928,-0.7128174,0,2,5,5,,
1,1.566669,0.4387088,1.279941,-0.09885669,0.4733999,-0.2843557,-0.4346156,-0.7114378,0,2,5,5,,
1,1.577781,0.4392039,1.280714,-0.1016373,0.4827996,-0.2872277,-0.4251774,-0.7096682,0,2,5,5,,
1,1.588892,0.4401687,1.281004,-0.1041498,0.4929218,-0.290191,-0.4149287,-0.7075674,0,2,5,5,,
1,1.600003,0.4410299,1.281498,-0.1065627,0.5031319,-0.2922678,-0.404546,-0.7055355,0,2,5,5,,
1,1.611114,0.4424039,1.281103,-0.108664,0.5132031,-0.2942978,-0.3918139,-0.7046229,0,2,5,5,,
1,1.622225,0.4437269,1.280609,-0.1110426,0.5219498,-0.2976222,-0.3795569,-0.7035099,0,2,5,5,,
1,1.633336,0.4448804,1.280031,-0.1133453,0.530201,-0.3016823,-0.3677728,-0.7018673,0,2,5,5,,
1,1.644447,0.4465169,1.278587,-0.1153865,0.5368826,-0.3073906,-0.3551023,-0.7008356,0,2,5,5,,
1,1.655559,0.4483624,1.276946,-0.1175422,0.543371,-0.3133909,-0.3430669,-0.6991703,0,2,5,5,,
1,1.66667,0.4504782,1.274804,-0.1191911,0.5502765,-0.3205877,-0.3308155,-0.6964054,0,2,5,5,,
1,1.677781,0.4527638,1.272421,-0.1210391,0.5568475,-0.3276081,-0.3180813,-0.6938431,0,2,5,5,,
1,1.688892,0.4552698,1.269711,-0.1222902,0.5635647,-0.3344581,-0.3046046,-0.6911938,0,2,5,5,,
1,1.700003,0.4575981,1.267211,-0.1237568,0.5701456,-0.3420061,-0.2916654,-0.6876753,0,2,5,5,,
1,1.711114,0.460334,1.263646,-0.1246796,0.5757593,-0.3521115,-0.2790282,-0.6831268,0,2,5,5,,
1,1.722225,0.4631598,1.259947,-0.1259516,0.5798393,-0.3622713,-0.2663544,-0.6794123,0,2,5,5,,
1,1.733337,0.4661165,1.255712,-0.1273678,0.5819587,-0.3718132,-0.2533131,-0.67743,0,2,5,5,,
1,1.744448,0.4688044,1.251423,-0.1282845,0.5828618,-0.3829409,-0.2388147,-0.6757188,0,2,5,5,,
1,1.755559,0.4713131,1.247187,-0.1293706,0.5843028,-0.3926629,-0.2241573,-0.6739137,0,2,5,5,,
1,1.76667,0.4739074,1.242303,-0.1298146,0.5841973,-0.4016348,-0.20806,-0.67388,0,2,5,5,,
1,1.777781,0.4765712,1.237027,-0.1303627,0.5828754,-0.4120859,-0.1926356,-0.6733001,0,2,5,5,,
1,1.788892,0.4789161,1.232139,-0.1307629,0.5811779,-0.4226404,-0.1786987,-0.6720671,0,2,5,5,,
1,1.800003,0.4813052,1.226735,-0.1311131,0.5769777,-0.4334769,-0.167171,-0.6717502,0,2,5,5,,
1,1.811115,0.4834799,1.221205,-0.1313701,0.5716537,-0.4435817,-0.1573881,-0.6720687,0,2,5,5,,
1,1.822226,0.4858855,1.215897,-0.1315673,0.5664545,-0.4511929,-0.1485888,-0.6734061,0,2,5,5,,
1,1.833337,0.4879286,1.210575,-0.1317949,0.5613565,-0.4582528,-0.1394977,-0.6748509,0,2,5,5,,
1,1.844448,0.4900922,1.204614,-0.1319529,0.5533782,-0.4640881,-0.1336216,-0.6786311,0,2,5,5,,
1,1.855559,0.4917257,1.198931,-0.131726,0.5464007,-0.4707038,-0.1280989,-0.68079,0,2,5,5,,
1,1.86667,0.4933089,1.193351,-0.1316018,0.5389566,-0.4775377,-0.12324,-0.6828582,0,2,5,5,,
1,1.877781,0.4947939,1.187354,-0.1312747,0.5300495,-0.4847056,-0.1217388,-0.6850459,0,2,5,5,,
1,1.888893,0.4959647,1.181444,-0.1309665,0.521359,-0.4919379,-0.1200364,-0.6868574,0,2,5,5,,
1,1.900004,0.496926,1.175111,-0.1304045,0.5119945,-0.4987956,-0.1202419,-0.6889169,0,2,5,5,,
1,1.911115,0.4977549,1.168692,-0.1294339,0.5034462,-0.5041621,-0.1195366,-0.6914286,0,2,5,5,,
1,1.922226,0.4982878,1.16262,-0.1283125,0.4964106,-0.5056999,-0.1195363,-0.6953813,0,2,5,5,,
1,1.933337,0.4992529,1.156333,-0.1271205,0.4895042,-0.5077401,-0.1192382,-0.6988332,0,2,5,5,,
1,1.944448,0.4995692,1.150242,-0.1257457,0.4826369,-0.5081172,-0.1220728,-0.7028348,0,2,5,5,,
1,1.955559,0.4997169,1.144011,-0.1243178,0.4747794,-0.5087399,-0.1258467,-0.7070578,0,2,5,5,,
1,1.966671,0.4993635,1.137749,-0.1229399,0.4668093,-0.5088729,-0.1301033,-0.7114848,0,2,5,5,,
1,1.977782,0.4990713,1.131306,-0.1213536,0.4596036,-0.508857,-0.1333445,-0.7155756,0,2,5,5,,
1,1.988893,0.4984096,1.125185,-0.1197235,0.4528535,-0.5090876,-0.1358775,-0.7192294,0,2,5,5,,
1,2.000004,0.4972214,1.118923,-0.1177394,0.4466627,-0.507689,-0.1383566,-0.7236034,0,2,5,5,,
1,2.011115,0.4960347,1.112957,-0.1159551,0.440014,-0.5060179,-0.1404458,-0.7284288,0,2,5,5,,
1,2.022226,0.4947378,1.106812,-0.1143263,0.433574,-0.5010074,-0.1425116,-0.7353201,0,2,5,5,,
1,2.033337,0.4932435,1.100708,-0.1122801,0.4267587,-0.4969662,-0.1448928,-0.7415577,0,2,5,5,,
1,2.044448,0.4912382,1.094744,-0.1103194,0.4197814,-0.4903633,-0.1483087,-0.749221,0,2,5,5,,
1,2.055559,0.4892888,1.088936,-0.108532,0.4118933,-0.4837237,-0.1537875,-0.7567726,0,2,5,5,,
1,2.06667,0.4872782,1.083389,-0.1068745,0.4028857,-0.4781492,-0.1619183,-0.7634389,0,2,5,5,,
1,2.077781,0.4850392,1.077631,-0.1046232,0.3934158,-0.4740577,-0.17075,-0.7689849,0,2,5,5,,
1,2.088892,0.4826948,1.07213,-0.1025494,0.3847983,-0.4697604,-0.1785852,-0.7741852,0,2,5,5,,
1,2.100003,0.4799085,1.066418,-0.1000282,0.3773681,-0.4639306,-0.1857013,-0.7796645,0,2,5,5,,
1,2.111114,0.4767371,1.06084,-0.09757117,0.3714152,-0.4563666,-0.1905279,-0.7857987,0,2,5,5,,
1,2.122225,0.4736573,1.055324,-0.09504499,0.365416,-0.4467661,-0.194259,-0.7931802,0,2,5,5,,
1,2.133336,0.4705833,1.050237,-0.09300709,0.3581264,-0.4361599,-0.1993195,-0.8011129,0,2,5,5,,
1,2.144447,0.4675201,1.045345,-0.09120914,0.3488717,-0.4263816,-0.2070512,-0.808466,0,2,5,5,,
1,2.155558,0.464247,1.040482,-0.08939994,0.33887,-0.4178358,-0.2168818,-0.8145813,0,2,5,5,,
1,2.166669,0.4610127,1.035734,-0.0876822,0.3292116,-0.4098341,-0.2261994,-0.8200547,0,2,5,5,,
1,2.17778,0.4572726,1.031075,-0.08587997,0.3199303,-0.4025653,-0.2363671,-0.8244492,0,2,5,5,,
1,2.188891,0.4535207,1.026402,-0.08390562,0.3112302,-0.3949926,-0.2451826,-0.8288559,0,2,5,5,,
1,2.200002,0.4495172,1.021789,-0.08165288,0.3041581,-0.3847715,-0.2519622,-0.8342385,0,2,5,5,,
1,2.211113,0.4458363,1.01752,-0.07991242,0.2974478,-0.3711216,-0.2579013,-0.8409998,0,2,5,5,,
1,2.222224,0.4424045,1.013536,-0.07823974,0.2889674,-0.356432,-0.2653091,-0.8479772,0,2,5,5,,
1,2.233335,0.4390085,1.009666,-0.0770119,0.2789868,-0.3435154,-0.2757014,-0.8533185,0,2,5,5,,
1,2.244446,0.4352869,1.006397,-0.07609661,0.2648121,-0.3370034,-0.2971843,-0.8532203,0,2,5,5,,
1,2.255557,0.4313685,1.003707,-0.0753378,0.2492268,-0.3347822,-0.3285331,-0.8472738,0,2,5,5,,
1,2.266668,0.427451,1.001121,-0.07441548,0.237426,-0.3282732,-0.3576538,-0.8413973,0,2,5,5,,
1,2.277779,0.4237666,0.9982661,-0.07298988,0.2292726,-0.316049,-0.3757802,-0.8404382,0,2,5,5,,
1,2.28889,0.4201097,0.9959013,-0.07155835,0.2282342,-0.2984811,-0.3830572,-0.8438516,0,2,5,5,,
1,2.300001,0.4155691,0.9930374,-0.06968096,0.2233653,-0.2844866,-0.3890429,-0.8472432,0,2,5,5,,
1,2.311112,0.4106256,0.9909457,-0.06815428,0.2177491,-0.2697664,-0.3871013,-0.8543794,0,2,5,5,,
1,2.322223,0.4061955,0.9894478,-0.06695323,0.2100577,-0.2545754,-0.3874769,-0.8607723,0,2,5,5,,
1,2.333334,0.4018236,0.9892464,-0.06600499,0.2009033,-0.2388808,-0.3862505,-0.8679773,0,2,5,5,,
1,2.344445,0.3975808,0.9896067,-0.06503694,0.1939251,-0.2253493,-0.3865798,-0.8730217,0,2,5,5,,
1,2.355556,0.3931811,0.9902667,-0.06372792,0.1901019,-0.2146869,-0.3870617,-0.87633,0,2,5,5,,
1,2.366668,0.3888913,0.991273,-0.06247827,0.1896619,-0.2054883,-0.3849103,-0.8795721,0,2,5,5,,
1,2.377779,0.3846664,0.992242,-0.06056496,0.1931262,-0.1965212,-0.380301,-0.8828663,0,2,5,5,,
1,2.38889,0.380497,0.9933313,-0.05885816,0.1967682,-0.1867252,-0.3758661,-0.8860816,0,2,5,5,,
1,2.400001,0.3756771,0.9958318,-0.05619524,0.2036967,-0.1760942,-0.3694348,-0.8893911,0,2,5,5,,
1,2.411112,0.3719366,0.9992349,-0.05413982,0.2101315,-0.1644127,-0.3649626,-0.8919729,0,2,5,5,,
1,2.422223,0.3681577,1.003121,-0.05208082,0.2160149,-0.1549007,-0.3637314,-0.8927726,0,2,5,5,,
1,2.433334,0.3644164,1.006636,-0.05016156,0.221055,-0.1465519,-0.3633465,-0.893105,0,2,5,5,,
1,2.444445,0.3605367,1.011607,-0.04824746,0.2290983,-0.1420862,-0.3649808,-0.891131,0,2,5,5,,
1,2.455556,0.3565241,1.016732,-0.04623786,0.2387978,-0.1398352,-0.3656883,-0.8886472,0,2,5,5,,
1,2.466667,0.3524782,1.02167,-0.04394931,0.2507861,-0.1389592,-0.3637626,-0.8862695,0,2,5,5,,
1,2.477778,0.3483527,1.02637,-0.04171205,0.2619988,-0.1368335,-0.360623,-0.884638,0,2,5,5,,
1,2.488889,0.3444015,1.032029,-0.03917547,0.2754058,-0.1354131,-0.3542719,-0.8833496,0,2,5,5,,
1,2.5,0.3406767,1.038,-0.03675391,0.2880182,-0.1324603,-0.3469405,-0.8826846,0,2,5,5,,
1,2.511111,0.3371413,1.044339,-0.03428452,0.2995447,-0.1282943,-0.3394696,-0.8823684,0,2,5,5,,
1,2.522222,0.3340799,1.051091,-0.0321442,0.3102285,-0.1238981,-0.3332969,-0.881658,0,2,5,5,,
1,2.533333,0.3308328,1.057679,-0.0299204,0.3208326,-0.1205721,-0.3285777,-0.8800942,0,2,5,5,,
1,2.544444,0.3275787,1.064508,-0.02767187,0.3319558,-0.1201273,-0.3253295,-0.8772318,0,2,5,5,,
1,2.555555,0.3242285,1.071439,-0.02546988,0.3427227,-0.1198811,-0.3221748,-0.8742844,0,2,5,5,,
1,2.566666,0.3212552,1.07855,-0.02328386,0.3546239,-0.1215385,-0.3196013,-0.8702444,0,2,5,5,,
1,2.577777,0.3181153,1.085699,-0.02092813,0.3666848,-0.120772,-0.3153073,-0.8669128,0,2,5,5,,
1,2.588888,0.3155855,1.092506,-0.01840797,0.3798959,-0.1185442,-0.3081102,-0.8641149,0,2,5,5,,
1,2.599999,0.3130328,1.099593,-0.01590769,0.3930838,-0.1173159,-0.3002496,-0.8611459,0,2,5,5,,
1,2.61111,0.3104976,1.106286,-0.01354886,0.4057417,-0.1168933,-0.2931031,-0.857788,0,2,5,5,,
1,2.622221,0.3082278,1.113425,-0.01121666,0.4177092,-0.1174502,-0.2855995,-0.8544926,0,2,5,5,,
1,2.633332,0.3058224,1.120677,-0.009202112,0.4284706,-0.1186614,-0.2800136,-0.8508378,0,2,5,5,,
1,2.644443,0.3033971,1.12737,-0.007154107,0.4376063,-0.1232226,-0.2758786,-0.8468813,0,2,5,5,,
1,2.655554,0.3012553,1.134293,-0.005272388,0.4458678,-0.1267123,-0.2710638,-0.8436056,0,2,5,5,,
1,2.666665,0.2993369,1.140578,-0.003085889,0.4544443,-0.1288836,-0.2651519,-0.8405736,0,2,5,5,,
1,2.677776,0.297371,1.147062,-0.000686765,0.4637677,-0.1312738,-0.258121,-0.8372935,0,2,5,5,,
1,2.688887,0.2953279,1.15309,0.001829866,0.4730321,-0.1332964,-0.2502113,-0.8341866,0,2,5,5,,
1,2.699998,0.2935719,1.15868,0.004348705,0.4824122,-0.135531,-0.2397358,-0.8315267,0,2,5,5,,
1,2.711109,0.2916517,1.164046,0.00685407,0.4922413,-0.1381374,-0.2288415,-0.828401,0,2,5,5,,
1,2.72222,0.2895607,1.168496,0.009484472,0.5024045,-0.1408556,-0.2133329,-0.8259774,0,2,5,5,,
1,2.733331,0.2875592,1.173128,0.0121578,0.5118381,-0.1429368,-0.2000587,-0.8231449,0,2,5,5,,
1,2.744442,0.2860205,1.177387,0.01457405,0.5201334,-0.1438558,-0.1859662,-0.8210867,0,2,5,5,,
1,2.755553,0.2843232,1.181262,0.01648297,0.5259584,-0.1473741,-0.1737572,-0.8194249,0,2,5,5,,
1,2.766664,0.2826514,1.184364,0.0184424,0.5301316,-0.1535917,-0.1626273,-0.8178768,0,2,5,5,,
1,2.777775,0.2808363,1.187805,0.02060116,0.5353927,-0.1591876,-0.1509299,-0.8156189,0,2,5,5,,
1,2.788886,0.2793119,1.189731,0.02299764,0.5396911,-0.1641711,-0.1387556,-0.8139584,0,2,5,5,,
1,2.799997,0.2779321,1.191613,0.02547846,0.543393,-0.1657773,-0.1264917,-0.8131679,0,2,5,5,,
1,2.811108,0.276663,1.19334,0.02797171,0.5461965,-0.1679413,-0.1151414,-0.8125317,0,2,5,5,,
1,2.822219,0.2756481,1.193674,0.03006458,0.5440508,-0.171827,-0.1082082,-0.8141101,0,2,5,5,,
1,2.83333,0.2741359,1.194778,0.03220356,0.5433407,-0.1752793,-0.1002524,-0.8148666,0,2,5,5,,
1,2.844441,0.2729708,1.194526,0.03459476,0.5389165,-0.1761346,-0.09387497,-0.8183724,0,2,5,5,,
1,2.855552,0.2720641,1.193877,0.03675142,0.5336314,-0.1725759,-0.08708136,-0.8233299,0,2,5,5,,
1,2.866663,0.2709596,1.193331,0.03925742,0.5283479,-0.169301,-0.08072928,-0.8280511,0,2,5,5,,
1,2.877774,0.2702257,1.192106,0.04147746,0.5198827,-0.1633974,-0.07718115,-0.8349051,0,2,5,5,,
1,2.888885,0.2693823,1.190222,0.04396171,0.5097628,-0.1562987,-0.07621989,-0.8425576,0,2,5,5,,
