Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,0.5944912,1.084222,-0.5299405,-0.1469173,0.7235606,0.2459867,0.6279857,0,2,5,5
1,0.02222222,0.595493,1.08481,-0.5264854,-0.1453653,0.7218748,0.2450598,0.6306438,0,2,5,5
1,0.03333334,0.5963228,1.085465,-0.5230572,-0.1436966,0.7209804,0.244407,0.6323004,0,2,5,5
1,0.04444445,0.5972478,1.08612,-0.5191752,-0.142448,0.7208163,0.2441192,0.632881,0,2,5,5
1,0.05555556,0.5982196,1.086709,-0.5154524,-0.1416173,0.7209291,0.243752,0.6330805,0,2,5,5
1,0.06666667,0.5991265,1.087284,-0.5114735,-0.1410739,0.7209485,0.2429681,0.6334808,0,2,5,5
1,0.07777778,0.5998501,1.087878,-0.5076279,-0.1407147,0.7205215,0.241939,0.6344398,0,2,5,5
1,0.08888889,0.6007363,1.088363,-0.5038389,-0.1414736,0.7189205,0.2409449,0.6364622,0,2,5,5
1,0.1,0.6016057,1.088893,-0.5001116,-0.1423575,0.7165906,0.2403971,0.6390944,0,2,5,5
1,0.1111111,0.6021501,1.08961,-0.4963204,-0.1425445,0.7141469,0.2399106,0.6419644,0,2,5,5
1,0.1222222,0.6027905,1.090217,-0.4925905,0.1419307,-0.7123368,-0.2396821,-0.644193,0,2,5,5
1,0.1333333,0.6031906,1.090901,-0.4886222,0.1410745,-0.7109382,-0.239759,-0.6458952,0,2,5,5
1,0.1444445,0.6036839,1.091518,-0.48454,0.1385512,-0.7113194,-0.2407211,-0.6456638,0,2,5,5
1,0.1555556,0.6045269,1.09209,-0.4809023,0.1367535,-0.7113348,-0.240907,-0.6459607,0,2,5,5
1,0.1666667,0.6051745,1.092522,-0.4769707,0.1353246,-0.7107821,-0.24107,-0.6468086,0,2,5,5
1,0.1777778,0.6057788,1.092993,-0.4731258,0.133995,-0.7096959,-0.2413604,-0.6481685,0,2,5,5
1,0.1888889,0.6064198,1.093267,-0.4693883,0.1328905,-0.7080091,-0.2420743,-0.6499717,0,2,5,5
1,0.2,0.6071976,1.09345,-0.465724,0.1325194,-0.7052215,-0.24314,-0.6526747,0,2,5,5
1,0.2111111,0.60778,1.093776,-0.4620006,0.1321384,-0.702408,-0.2438139,-0.6555282,0,2,5,5
1,0.2222222,0.6084805,1.094015,-0.458372,0.1310821,-0.6997187,-0.2449863,-0.6581741,0,2,5,5
1,0.2333333,0.6092597,1.094189,-0.4548784,0.1289892,-0.6983681,-0.2462354,-0.6595544,0,2,5,5
1,0.2444444,0.6098123,1.094377,-0.4510471,0.1266404,-0.6972882,-0.2473967,-0.6607167,0,2,5,5
1,0.2555556,0.6102457,1.094614,-0.4474098,0.1241306,-0.6964277,-0.248492,-0.6616886,0,2,5,5
1,0.2666667,0.6106326,1.094643,-0.443607,0.1219109,-0.6951523,-0.2495003,-0.6630616,0,2,5,5
1,0.2777778,0.6109721,1.094877,-0.4398943,0.1199512,-0.6937607,-0.2505201,-0.6644905,0,2,5,5
1,0.2888889,0.6114154,1.094946,-0.4361953,0.1181866,-0.6918343,-0.2517918,-0.6663319,0.0175174,2,5,5
1,0.3,0.6115917,1.095159,-0.4325587,0.1175691,-0.688895,-0.2530048,-0.6690215,0,2,5,5
1,0.3111111,0.6119863,1.095269,-0.4290577,0.1168919,-0.6862193,-0.2541002,-0.6714703,0.01912475,2,5,5
1,0.3222222,0.6124972,1.095173,-0.4255408,0.1166221,-0.6831096,-0.2555812,-0.6741208,0.01928754,2,5,5
1,0.3333333,0.6128494,1.095246,-0.4220707,0.1160393,-0.6802409,-0.2572086,-0.676499,0.02035197,2,5,5
1,0.3444445,0.6130698,1.095245,-0.4187394,0.1146932,-0.6777933,-0.2595243,-0.6782986,0.02063598,2,5,5
1,0.3555556,0.6135935,1.095265,-0.4155444,0.1128584,-0.6758407,-0.2616658,-0.6797304,0.02117291,2,5,5
1,0.3666667,0.6138978,1.095368,-0.4123027,0.1104737,-0.6743523,-0.2646402,-0.6804485,0.02119567,2,5,5
1,0.3777778,0.6140127,1.095133,-0.4089681,0.1083469,-0.6728728,-0.2677346,-0.6810443,0.02161819,2,5,5
1,0.3888889,0.6142069,1.09515,-0.4055842,0.1062476,-0.6713046,-0.2706419,-0.6817731,0.02215955,2,5,5
1,0.4,0.6141177,1.095161,-0.4020552,0.1044853,-0.6695003,-0.2734296,-0.6827068,0.02223133,2,5,5
1,0.4111111,0.6143504,1.095083,-0.398754,0.1038772,-0.6671058,-0.2753418,-0.684373,0.02155676,2,5,5
1,0.4222222,0.6146458,1.094824,-0.3955989,0.1044578,-0.6640215,-0.2761094,-0.6869701,0.02133575,2,5,5
1,0.4333333,0.6147574,1.094861,-0.3923058,0.1046596,-0.6612323,-0.2768068,-0.6893449,0.02154105,2,5,5
1,0.4444444,0.6149665,1.094593,-0.3891792,0.1051059,-0.6582385,-0.277016,-0.6920527,0.02126607,2,5,5
1,0.4555556,0.6149754,1.094814,-0.3860897,0.1048281,-0.6555462,-0.2777488,-0.6943529,0.02103553,2,5,5
1,0.4666667,0.6151364,1.094602,-0.3829726,0.1041322,-0.6534826,-0.2792035,-0.6958178,0.02079469,2,5,5
1,0.4777778,0.6151768,1.094598,-0.3799327,0.1027826,-0.6525079,-0.281691,-0.6959305,0.02067454,2,5,5
1,0.4888889,0.6151496,1.094969,-0.3769388,0.1010707,-0.6515477,-0.2848364,-0.6958008,0.02066581,2,5,5
1,0.5,0.6153512,1.094983,-0.3740246,0.1000379,-0.6501639,-0.2879202,-0.6959751,0.02012487,2,5,5
1,0.5111111,0.6156486,1.095048,-0.3712034,0.09951729,-0.6487178,-0.2901638,-0.6964672,0.01946021,2,5,5
1,0.5222223,0.615802,1.094949,-0.3681185,0.09983287,-0.647189,-0.2914805,-0.6972941,0,2,5,5
1,0.5333334,0.6158451,1.095086,-0.3650434,0.1001707,-0.6453245,-0.2923389,-0.698613,0.01913406,2,5,5
1,0.5444446,0.6160255,1.095015,-0.3619527,0.1012331,-0.6428173,-0.2920977,-0.7008687,0,2,5,5
1,0.5555557,0.616298,1.094922,-0.3588194,0.1021948,-0.6402634,-0.2915972,-0.7032709,0.01928573,2,5,5
1,0.5666668,0.6164166,1.094905,-0.3556241,0.1027582,-0.637606,-0.291075,-0.705815,0.01922791,2,5,5
1,0.577778,0.6168392,1.094925,-0.3527085,0.103173,-0.6348546,-0.2910348,-0.708247,0,2,5,5
1,0.5888891,0.6169513,1.094828,-0.3493339,0.103304,-0.6323935,-0.2911319,-0.7103865,0.01851859,2,5,5
1,0.6000003,0.6166471,1.094845,-0.3455603,0.1030602,-0.6307017,-0.2913204,-0.7118472,0.0188692,2,5,5
1,0.6111114,0.6163927,1.094867,-0.3416502,0.1026631,-0.6291581,-0.2911466,-0.7133401,0.01907099,2,5,5
1,0.6222225,0.6161574,1.094759,-0.3379677,0.1027328,-0.6271564,-0.2907102,-0.7152681,0,2,5,5
1,0.6333337,0.6161702,1.094689,-0.3341387,0.1031306,-0.6243704,-0.2895749,-0.7181032,0.0190245,2,5,5
1,0.6444448,0.6158168,1.094666,-0.3298637,0.1033614,-0.6211842,-0.2884598,-0.721275,0.01934058,2,5,5
1,0.655556,0.6157408,1.094778,-0.3260019,0.1032179,-0.6183443,-0.2881156,-0.7238687,0.01945188,2,5,5
1,0.6666671,0.6155264,1.094757,-0.3217482,0.1029336,-0.6150239,-0.2881943,-0.726701,0.01962589,2,5,5
1,0.6777782,0.6152535,1.094876,-0.3175071,0.1018773,-0.6109373,-0.2891788,-0.7298989,0,2,5,5
1,0.6888894,0.6147081,1.094907,-0.3130874,0.1003441,-0.6066034,-0.2913667,-0.7328498,0.02049091,2,5,5
1,0.7000005,0.6141655,1.095205,-0.3085839,0.09852207,-0.6025561,-0.294345,-0.7352418,0.02102255,2,5,5
1,0.7111117,0.6135069,1.095379,-0.3038563,0.0966279,-0.5990713,-0.2978063,-0.7369451,0.02150254,2,5,5
1,0.7222228,0.6126341,1.095476,-0.2990375,0.09532613,-0.5953646,-0.3010981,-0.7387787,0.02236531,2,5,5
1,0.7333339,0.6117935,1.095765,-0.2941372,0.09427004,-0.5914913,-0.3037509,-0.7409363,0.02285148,2,5,5
1,0.7444451,0.6110383,1.096016,-0.2890213,0.09383174,-0.5874836,-0.3071178,-0.7427903,0.02344367,2,5,5
1,0.7555562,0.6099243,1.096498,-0.2838873,0.09355947,-0.5833842,-0.3107734,-0.744533,0.02386078,2,5,5
1,0.7666674,0.6088484,1.096617,-0.278737,0.09310085,-0.5793244,-0.3147921,-0.7460707,0.02512629,2,5,5
1,0.7777785,0.6081138,1.096956,-0.2740017,0.09245376,-0.5753291,-0.3185734,-0.7476363,0.02509939,2,5,5
1,0.7888896,0.6068969,1.097169,-0.2688493,0.09179721,-0.5710641,-0.3229368,-0.7491135,0.02571696,2,5,5
1,0.8000008,0.6056741,1.097661,-0.2637374,0.09100855,-0.5666756,-0.3271451,-0.7507146,0.02593138,2,5,5
1,0.8111119,0.6041219,1.098128,-0.2583085,0.08989044,-0.5629022,-0.3323674,-0.751394,0.02634609,2,5,5
1,0.8222231,0.6028062,1.098488,-0.2527519,0.0891624,-0.5592571,-0.3370958,-0.7520958,0.02650748,2,5,5
1,0.8333342,0.6014063,1.098991,-0.247466,0.08878822,-0.5553486,-0.341352,-0.7531159,0.02622763,2,5,5
1,0.8444453,0.5998788,1.099298,-0.2418409,0.08875544,-0.5512333,-0.3455933,-0.754208,0.02629217,2,5,5
1,0.8555565,0.5983037,1.09984,-0.2363503,0.088635,-0.5467781,-0.3498749,-0.7554902,0.02614051,2,5,5
1,0.8666676,0.5967115,1.100221,-0.230617,0.08817136,-0.542196,-0.3546367,-0.7566256,0.02608759,2,5,5
