Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,0.6696231,0.9476697,-0.2572489,0.2954924,-0.6520364,-0.3112474,-0.6250263
1,0.02222222,0.6689768,0.9480796,-0.2539173,0.2965298,-0.6499771,-0.3107672,-0.6269159
1,0.03333334,0.6688442,0.9482308,-0.2509855,0.298019,-0.6478642,-0.3102354,-0.6286579
1,0.04444445,0.6697915,0.9479097,-0.2486238,0.2989782,-0.645789,-0.3099222,-0.6304895
1,0.05555556,0.6692228,0.9483595,-0.2452388,0.2998728,-0.643741,-0.3091734,-0.6325233
1,0.06666667,0.6704021,0.9482344,-0.2428582,0.3015057,-0.6419134,-0.3071795,-0.6345726
1,0.07777778,0.6697752,0.9488695,-0.2395551,0.3039918,-0.6399935,-0.3049721,-0.6363877
1,0.08888889,0.6691189,0.9495259,-0.2364688,0.3064364,-0.6381377,-0.3029938,-0.6380218
1,0.1,0.6683593,0.9502861,-0.2331443,0.3088326,-0.6365485,-0.3004173,-0.6396702
1,0.1111111,0.667829,0.951022,-0.229918,0.3109013,-0.6348674,-0.2976258,-0.6416407
1,0.1222222,0.6670418,0.9517547,-0.2264644,0.3130486,-0.6327798,-0.2948683,-0.6439278
1,0.1333333,0.6659863,0.9527181,-0.2228353,0.3159026,-0.629863,-0.2912736,-0.6470224
1,0.1444445,0.6650255,0.9536633,-0.2192494,0.3192401,-0.6269154,-0.2873133,-0.6500108
1,0.1555556,0.6639361,0.9546359,-0.2156169,0.3229665,-0.6241123,-0.2829809,-0.6527622
1,0.1666667,0.6633515,0.9554614,-0.2122971,0.326173,-0.6215812,-0.2790616,-0.6552653
1,0.1777778,0.6622975,0.9564487,-0.2085059,0.3292272,-0.6189206,-0.2748913,-0.6580134
1,0.1888889,0.6617489,0.9572428,-0.2049803,0.3319835,-0.6162803,-0.2710722,-0.6606857
1,0.2,0.6606696,0.9582466,-0.2010303,0.3346885,-0.6134916,-0.2674987,-0.6633673
1,0.2111111,0.6591613,0.9594038,-0.1971719,0.3377969,-0.6106746,-0.2641507,-0.6657284
1,0.2222222,0.6579998,0.9605081,-0.193248,0.3402962,-0.6081866,-0.261046,-0.6679541
